ticker,date,shortTermInvestments,grossProfit,totalOtherIncomeExpenseNet,totalCurrentAssets,effectOfAccountingCharges,otherCashflowsFromInvestingActivities,incomeBeforeTax,totalStockholderEquity,incomeTaxExpense,totalRevenue,changeToNetincome,shortLongTermDebt,totalCashflowsFromInvestingActivities,treasuryStock,retainedEarnings,cash,depreciation,totalOperatingExpenses,netTangibleAssets,goodWill,propertyPlantEquipment,otherCashflowsFromFinancingActivities,operatingIncome,dividendsPaid,netIncome,changeInCash,changeToAccountReceivables,repurchaseOfStock,issuanceOfStock,netIncomeApplicableToCommonShares,netIncomeFromContinuingOps,investments,otherOperatingExpenses,netBorrowings,extraordinaryItems,nonRecurring,netReceivables,sellingGeneralAdministrative,minorityInterest,longTermDebt,costOfRevenue,discontinuedOperations,otherStockholderEquity,researchDevelopment,totalCashFromOperatingActivities,otherCurrentLiab,changeToInventory,deferredLongTermLiab,otherAssets,otherItems,changeToOperatingActivities,intangibleAssets,otherCurrentAssets,capitalSurplus,ebit,interestExpense,inventory,effectOfExchangeRate,changeToLiabilities,totalCashFromFinancingActivities,otherLiab,longTermInvestments,totalLiab,commonStock,accountsPayable,totalAssets,totalCurrentLiabilities,deferredLongTermAssetCharges,capitalExpenditures,name,currency,sector,subsector,longitude,latitude
FME.DE,2021-03-31,,1206657000,-48316000,7789409000.0,,,398181000,11998075000.0,93847000,4210125000,-40443000.0,785475000.0,-224053000.0,-1681856000.0,10500006000.0,1073478000.0,386900000.0,3763628000,-3042334000.0,13638912000.0,8415643000.0,-60357000.0,446497000,-392455000.0,248946000,-8061000.0,-480524000.0,,575000.0,248946000,304334000,59520000.0,,23867000.0,,,3894150000.0,711515000.0,1201581000.0,6315270000.0,3003468000,,-1681856000.0,48645000.0,207648000.0,3937841000.0,-41423000.0,,1186483000.0,,170572000.0,1401497000.0,832376000.0,2887037000.0,446497000,-91328000.0,1989405000.0,44259000.0,-105292000.0,-35915000.0,2379690000.0,726595000.0,19958883000.0,292888000.0,711173000.0,33158539000.0,7242973000.0,333286000.0,-184301000.0,Fresenius Medical Care AG & Co. KGaA,EUR,Healthcare,Medical Care Facilities,8.6167,50.2167
FME.DE,2021-06-30,,1283993000,-46787000,7814681000.0,,,355012000,11631952000.0,75294000,4320170000,-78613000.0,634404000.0,-249125000.0,-1838632000.0,10290640000.0,1407958000.0,388844000.0,3918371000,-3258586000.0,13495513000.0,8320060000.0,-73514000.0,401799000,-392455000.0,218577000,334480000.0,271969000.0,,4653000.0,218577000,279718000,-25698000.0,,118912000.0,,,3526449000.0,830177000.0,1180483000.0,6499005000.0,3036177000,,-1838632000.0,52017000.0,921122000.0,3991283000.0,-74278000.0,,1253368000.0,,7236000.0,1395025000.0,827332000.0,2886965000.0,401799000,-83174000.0,2052942000.0,4887000.0,30675000.0,-342404000.0,2281116000.0,708560000.0,20174772000.0,292979000.0,748967000.0,32987207000.0,7424628000.0,359472000.0,-209357000.0,Fresenius Medical Care AG & Co. KGaA,EUR,Healthcare,Medical Care Facilities,8.6167,50.2167
FME.DE,2021-09-30,,1267217000,-47400000,7998912000.0,,,436225000,12229680000.0,104990000,4441366000,-7870000.0,651910000.0,-300260000.0,-1515975000.0,10567699000.0,1561834000.0,391046000.0,3957741000,-3090695000.0,13901439000.0,8391216000.0,-75125000.0,483625000,,273044000,153876000.0,118676000.0,,777000.0,273044000,331235000,21989000.0,,-214182000.0,,,3449859000.0,731230000.0,1216238000.0,6571222000.0,3174149000,,-1515975000.0,52362000.0,691681000.0,4034777000.0,-37941000.0,,1377624000.0,,-45836000.0,1418936000.0,867414000.0,2884962000.0,483625000,-84026000.0,2119805000.0,50985000.0,-63953000.0,-288530000.0,2322633000.0,742799000.0,20385008000.0,292994000.0,785090000.0,33830926000.0,7492297000.0,374368000.0,-194540000.0,Fresenius Medical Care AG & Co. KGaA,EUR,Healthcare,Medical Care Facilities,8.6167,50.2167
FPH,2020-12-31,,33205000,-2987000,2368388000.0,,,5397000,617666000.0,1744000,111715000,9740000.0,,-4189000.0,-2833000.0,42221000.0,298144000.0,2923000.0,103331000,545919000.0,,61045000.0,-5461000.0,8384000,,782000,27564000.0,,-2047000.0,,762000,3653000,-4166000.0,,,,,78055000.0,24821000.0,1292432000.0,706532000.0,78510000,,-2833000.0,,37214000.0,9000000.0,30762000.0,,17955000.0,,-3880000.0,71747000.0,1330000.0,578278000.0,8384000,,1990859000.0,,-3113000.0,-5461000.0,294648000.0,442850000.0,1051887000.0,,17876000.0,2961985000.0,31893000.0,,-23000.0,"Five Point Holdings, LLC",USD,Real Estate,Real Estate—Development,-117.7054,33.7074
FPH,2021-03-31,,818000,-2191000,2359546000.0,,,-21045000,606457000.0,0,13180000,-6394000.0,,-48000.0,-2811000.0,32442000.0,229670000.0,9252000.0,32034000,542556000.0,,59623000.0,-13883000.0,-18854000,,-9779000,-68474000.0,,-2047000.0,,-9666000,-21045000,55000.0,,,,,85139000.0,19672000.0,1279536000.0,695790000.0,12362000,,-2811000.0,,-52496000.0,9000000.0,-52080000.0,,12902000.0,,-2398000.0,63901000.0,1330000.0,576826000.0,-18854000,,2043407000.0,,8903000.0,-15930000.0,291104000.0,439239000.0,1049218000.0,,30450000.0,2935211000.0,39450000.0,,-103000.0,"Five Point Holdings, LLC",USD,Real Estate,Real Estate—Development,-117.7054,33.7074
FPH,2021-06-30,,1038000,13123000,2408614000.0,,,-4922000,605309000.0,5000,8304000,-14612000.0,,78031000.0,-2793000.0,30153000.0,236517000.0,4119000.0,26349000,544120000.0,,58165000.0,-5846000.0,-18045000,,-2289000,6847000.0,,,,-2265000,-4927000,78065000.0,,,,,66962000.0,19083000.0,1276604000.0,691440000.0,7266000,,-2793000.0,,-65338000.0,8365000.0,-59927000.0,,16332000.0,,14390000.0,61189000.0,1330000.0,577949000.0,-18045000,,2103805000.0,,-7019000.0,-5846000.0,290204000.0,374296000.0,1036683000.0,,24786000.0,2918596000.0,33151000.0,,-34000.0,"Five Point Holdings, LLC",USD,Real Estate,Real Estate—Development,-117.7054,33.7074
FPH,2021-09-30,,10525000,1888000,2432280000.0,,,-8210000,607398000.0,0,20695000,-3085000.0,,330000.0,-2797000.0,26305000.0,191134000.0,6342000.0,30793000,551139000.0,,56708000.0,-1246000.0,-10098000,,-3848000,-45383000.0,,,,-3775000,-8210000,330000.0,,,,,72525000.0,20623000.0,1265448000.0,691823000.0,10170000,,-2797000.0,,-44467000.0,8365000.0,-63015000.0,,16587000.0,,-2105000.0,56259000.0,1330000.0,583890000.0,-10098000,,2167291000.0,,21244000.0,-1246000.0,305590000.0,374441000.0,1063429000.0,,36762000.0,2936275000.0,45127000.0,,,"Five Point Holdings, LLC",USD,Real Estate,Real Estate—Development,-117.7054,33.7074
FREE,2020-12-31,,31868000,-16603000,190065000.0,,,-9409000,308846000.0,-4312000,75688000,14549000.0,7000000.0,-82184000.0,8605000.0,-25442000.0,16898000.0,4035000.0,68494000,-29218000.0,153537000.0,59478000.0,7895000.0,7194000,,-5097000,-32183000.0,1981000.0,-7895000.0,1000.0,-5097000,-5097000,,-48000.0,46105000.0,,,56423000.0,21542000.0,,172662000.0,43820000,,8605000.0,,3270000.0,,-10327000.0,,8931000.0,,450000.0,184527000.0,,325679000.0,7194000,-2210000.0,111699000.0,626000.0,-2321000.0,46105000.0,38854000.0,,287692000.0,4000.0,25200000.0,596538000.0,64852000.0,2671000.0,-2350000.0,"Whole Earth Brands, Inc.",USD,Consumer Defensive,Packaged Foods,-87.6386,41.8868
FREE,2021-03-31,,36551000,-23169000,303655000.0,,,-15707000,290785000.0,-3682000,105825000,13342000.0,3750000.0,-188145000.0,6567000.0,-38544000.0,27806000.0,5120000.0,98363000,-229955000.0,236895000.0,68501000.0,-11589000.0,7462000,,-12025000,10908000.0,-1341000.0,-115000.0,1000.0,-12025000,-12025000,,,215645000.0,,,72205000.0,24938000.0,,385257000.0,69274000,,6567000.0,,-5597000.0,53672000.0,-4903000.0,2100000.0,9405000.0,,1262000.0,283845000.0,,322758000.0,7462000,-5078000.0,191837000.0,594000.0,-7052000.0,204056000.0,76951000.0,,611516000.0,4000.0,36915000.0,902301000.0,133027000.0,2479000.0,-1544000.0,"Whole Earth Brands, Inc.",USD,Consumer Defensive,Packaged Foods,-87.6386,41.8868
FREE,2021-06-30,,42254200,-10523200,312750000.0,,,-472000,302148000.0,-4167000,126493000,695000.0,3750000.0,1177000.0,11843000.0,-34849000.0,24054000.0,5857000.0,116441800,-217481000.0,241717000.0,72434000.0,,10051200,,3695000,-3752000.0,-3550000.0,-115000.0,1000.0,3695000,3695000,,,-938000.0,,,76088000.0,27497000.0,,384659000.0,84238800,,11843000.0,,-3857000.0,54649000.0,-3239000.0,2000000.0,9553000.0,,528000.0,277912000.0,,325150000.0,10051200,-6396000.0,195976000.0,-134000.0,-7843000.0,-938000.0,74861000.0,,612218000.0,4000.0,34176000.0,914366000.0,134261000.0,2481000.0,-3080000.0,"Whole Earth Brands, Inc.",USD,Consumer Defensive,Packaged Foods,-87.6386,41.8868
FREE,2021-09-30,,40429000,-2882000,320153000.0,,,8361000,313532000.0,-445000,128941000,-468000.0,3750000.0,-6082000.0,8446000.0,-26043000.0,33579000.0,5785000.0,117698000,-199094000.0,241154000.0,75456000.0,,11243000,,8806000,9525000.0,2439000.0,-115000.0,1000.0,8806000,8806000,,,-938000.0,,,72997000.0,24511000.0,,384070000.0,88512000,,8446000.0,,16009000.0,54731000.0,3942000.0,1900000.0,10574000.0,,-2684000.0,271472000.0,,331125000.0,11243000,-6553000.0,193509000.0,650000.0,-1811000.0,-1052000.0,70086000.0,,605277000.0,4000.0,41968000.0,918809000.0,131658000.0,2296000.0,-2452000.0,"Whole Earth Brands, Inc.",USD,Consumer Defensive,Packaged Foods,-87.6386,41.8868
FTNT,2020-12-31,775500000.0,581000000,3500000,2740400000.0,,1700000.0,171700000,856000000.0,25000000,748000000,50000000.0,,-65000000.0,700000.0,-352100000.0,1061800000.0,16700000.0,579800000,731400000.0,93000000.0,497300000.0,-100000.0,168200000,,146700000,179500000.0,-173300000.0,-55800000.0,3900000.0,146700000,146700000,-3400000.0,,989400000.0,,,722800000.0,323800000.0,,,167000000,,700000.0,89000000.0,296500000.0,1392800000.0,-11200000.0,304800000.0,562900000.0,,-9700000.0,31600000.0,,1207200000.0,168200000,-200000.0,139800000.0,200000.0,239700000.0,-52000000.0,1325000000.0,119300000.0,3188500000.0,200000.0,141600000.0,4044500000.0,1829500000.0,245200000.0,-32300000.0,"Fortinet, Inc.",USD,Technology,Software—Infrastructure,-122.0238,37.3764
FTNT,2021-03-31,1076700000.0,553700000,-1100000,3781200000.0,,,119400000,980800000.0,12200000,710300000,51100000.0,,-473500000.0,300000.0,-244900000.0,1860200000.0,17300000.0,589800000,849300000.0,99200000.0,548100000.0,-1900000.0,120500000,,107200000,798400000.0,82500000.0,-41400000.0,9900000.0,107200000,107200000,-411100000.0,,989400000.0,,,639900000.0,336000000.0,,987000000.0,156600000,,300000.0,97200000.0,315900000.0,1465100000.0,-14700000.0,320200000.0,669300000.0,,-79900000.0,32300000.0,,1225200000.0,120500000,-200000.0,149600000.0,200000.0,112700000.0,956000000.0,1398900000.0,152100000.0,4301400000.0,200000.0,129500000.0,5282200000.0,1879700000.0,260600000.0,-52100000.0,"Fortinet, Inc.",USD,Technology,Software—Infrastructure,-122.0238,37.3764
FTNT,2021-06-30,1233900000.0,614200000,-1300000,3908200000.0,,,145000000,1050200000.0,7500000,801100000,54200000.0,,-278200000.0,-100000.0,-195700000.0,1879300000.0,18900000.0,654800000,922300000.0,99200000.0,566200000.0,-600000.0,146300000,,137500000,19100000.0,53100000.0,-126200000.0,5900000.0,137500000,137500000,-254700000.0,,-2200000.0,,,587800000.0,361300000.0,,987500000.0,186900000,,-100000.0,106600000.0,418200000.0,1533000000.0,-5400000.0,347800000.0,709000000.0,,-34300000.0,28700000.0,,1245800000.0,146300000,-4500000.0,149800000.0,200000.0,152100000.0,-120900000.0,1483300000.0,247600000.0,4508700000.0,200000.0,132000000.0,5558900000.0,1998500000.0,271200000.0,-23500000.0,"Fortinet, Inc.",USD,Technology,Software—Infrastructure,-122.0238,37.3764
FTNT,2021-09-30,1268900000.0,656000000,-11400000,3963500000.0,,,153900000,1118100000.0,-9300000,867200000,61600000.0,17600000.0,-307500000.0,-1200000.0,-138600000.0,1852100000.0,22900000.0,701900000,919500000.0,127600000.0,620200000.0,-100000.0,165300000,,163100000,-27200000.0,-5000000.0,-121300000.0,4900000.0,163100000,163200000,-175400000.0,,-2200000.0,,,607300000.0,382900000.0,17500000.0,988000000.0,211200000,,-1200000.0,107800000.0,398800000.0,1616100000.0,600000.0,378800000.0,889100000.0,,-18100000.0,71000000.0,,1257700000.0,165300000,-4600000.0,177900000.0,200000.0,128600000.0,-118700000.0,1608500000.0,299200000.0,4835000000.0,200000.0,142300000.0,5970600000.0,2198000000.0,337300000.0,-69000000.0,"Fortinet, Inc.",USD,Technology,Software—Infrastructure,-122.0238,37.3764
FTV,2021-04-02,,711900000,-78100000,2800900000.0,,1100000.0,118700000,9009000000.0,7000000,1259200000,58100000.0,1126000000.0,-8600000.0,-174800000.0,5616600000.0,1299600000.0,97000000.0,1062400000,-1541100000.0,7340400000.0,596700000.0,-2800000.0,196800000,-41000000.0,110200000,-525200000.0,-26900000.0,,,92900000,111700000,,,-611100000.0,,,829500000.0,428900000.0,7700000.0,1441500000.0,547300000,-1500000.0,-174800000.0,86200000.0,144800000.0,400600000.0,-3800000.0,,331200000.0,,-76800000.0,3209700000.0,,3563800000.0,196800000,-27700000.0,466600000.0,-6500000.0,-13000000.0,-654900000.0,1193200000.0,,5262200000.0,3400000.0,464500000.0,14278900000.0,2474800000.0,,-8400000.0,Fortive Corporation,USD,Technology,Scientific & Technical Instruments,-122.2218,47.9419
FTV,2021-07-02,,755500000,-3100000,3086400000.0,,1100000.0,207500000,9205000000.0,25500000,1319700000,-16200000.0,1134600000.0,-6500000.0,-157300000.0,5756600000.0,1565800000.0,95700000.0,1109100000,-1276000000.0,7347300000.0,580100000.0,28000000.0,210600000,-40900000.0,180900000,266200000.0,15100000.0,,,163700000,182000000,,,215000000.0,,,817900000.0,457100000.0,4700000.0,1441800000.0,564200000,-1100000.0,-157300000.0,87800000.0,279500000.0,400100000.0,-20200000.0,,348000000.0,,2100000.0,3133700000.0,,3602100000.0,210600000,-25200000.0,488000000.0,6100000.0,22100000.0,-12900000.0,1128600000.0,,5285800000.0,3600000.0,489400000.0,14495500000.0,2569700000.0,,-8700000.0,Fortive Corporation,USD,Technology,Scientific & Technical Instruments,-122.2218,47.9419
FTV,2021-10-01,,744200000,-39400000,2425300000.0,,-1100000.0,174100000,9318000000.0,23000000,1299500000,18000000.0,1143200000.0,-1168500000.0,-192100000.0,5882200000.0,838400000.0,98800000.0,1086000000,-2295600000.0,8221500000.0,575300000.0,-7100000.0,213500000,-25200000.0,150800000,-727400000.0,-8600000.0,,,150800000,151100000,,,215000000.0,,,830400000.0,442900000.0,4800000.0,1442100000.0,555300000,-300000.0,-192100000.0,87800000.0,262200000.0,401700000.0,-22100000.0,,361900000.0,,19600000.0,3392100000.0,,3624300000.0,213500000,-25100000.0,506800000.0,-3800000.0,5700000.0,182700000.0,1198000000.0,,5653300000.0,3600000.0,494900000.0,14976100000.0,2868900000.0,,-10900000.0,Fortive Corporation,USD,Technology,Scientific & Technical Instruments,-122.2218,47.9419
FTV,2021-12-31,,798300000,-90000000,2514900000.0,,-1100000.0,177200000,9512200000.0,7800000,1376300000,8800000.0,2151700000.0,-1432000000.0,-185000000.0,6023600000.0,819300000.0,104000000.0,1109100000,-3530000000.0,9152000000.0,571100000.0,12200000.0,267200000,-25100000.0,166500000,-19100000.0,-63700000.0,,,166500000,169400000,,,1150000000.0,,,930200000.0,438100000.0,4800000.0,1807300000.0,578000000,-2900000.0,-185000000.0,93000000.0,274600000.0,681400000.0,-7500000.0,,337300000.0,,48900000.0,3890200000.0,,3670000000.0,267200000,-25200000.0,512700000.0,1200000.0,17600000.0,1137100000.0,1286400000.0,,6948500000.0,3600000.0,557900000.0,16465500000.0,3714900000.0,,-22000000.0,Fortive Corporation,USD,Technology,Scientific & Technical Instruments,-122.2218,47.9419
GBX,2020-11-30,,40671000,-10925000,1538775000.0,,,-13961000,1280407000.0,-7332000,402989000,8483000.0,,-24899000.0,-48458000.0,866367000.0,724547000.0,26046000.0,406025000,1088407000.0,130315000.0,755100000.0,-2810000.0,-3036000,-9180000.0,-9972000,-108993000.0,-6377000.0,-2337000.0,,-9972000,-6629000,5014000.0,,-83646000.0,,,240556000.0,43707000.0,211166000.0,797089000.0,362318000,,-48458000.0,6300000.0,8671000.0,45620000.0,13404000.0,3387000.0,3387000.0,,8446000.0,61685000.0,14072000.0,462498000.0,-3036000,-10500000.0,490282000.0,5208000.0,-32778000.0,-97973000.0,47036000.0,111280000.0,1554511000.0,,126096000.0,3046084000.0,659432000.0,,-38604000.0,"The Greenbrier Companies, Inc.",USD,Industrials,Railroads,-122.7227,45.4147
GBX,2021-02-28,,17671000,-9919000,1560010000.0,,,-35673000,1268502000.0,-21752000,295622000,14825000.0,,-9107000.0,-46684000.0,848192000.0,593499000.0,24822000.0,321376000,1076054000.0,132685000.0,743336000.0,-836000.0,-25754000,-8866000.0,-9065000,-130981000.0,-4358000.0,-20000.0,,-9065000,-13921000,-3000.0,,-6902000.0,,,298268000.0,43425000.0,205894000.0,793189000.0,277951000,,-46684000.0,6300000.0,-103445000.0,42689000.0,-48409000.0,3150000.0,3150000.0,,-49329000.0,59763000.0,14033000.0,466994000.0,-25754000,-9893000.0,522984000.0,-1805000.0,19625000.0,-16624000.0,67370000.0,114970000.0,1584969000.0,,146017000.0,3059365000.0,672740000.0,,-11749000.0,"The Greenbrier Companies, Inc.",USD,Industrials,Railroads,-122.7227,45.4147
GBX,2021-05-31,,75132000,-12772000,1725732000.0,,,13121000,1286763000.0,-6914000,450143000,14212000.0,,-15286000.0,-39990000.0,858947000.0,628200000.0,24769000.0,424250000,1096973000.0,133050000.0,717631000.0,-27476000.0,25893000,-8836000.0,19737000,34776000.0,-38425000.0,-20445000.0,,19737000,20035000,-3685000.0,,129401000.0,,,349317000.0,49239000.0,194278000.0,835027000.0,375011000,,-39990000.0,6300000.0,-29064000.0,31603000.0,-57289000.0,4890000.0,4890000.0,,-13786000.0,56740000.0,14712000.0,467806000.0,25893000,-10881000.0,553137000.0,6482000.0,32968000.0,72644000.0,88576000.0,125236000.0,1729126000.0,,190802000.0,3210167000.0,763611000.0,,-12421000.0,"The Greenbrier Companies, Inc.",USD,Industrials,Railroads,-122.7227,45.4147
GBX,2021-08-31,,98133000,-11267000,1747260000.0,,,31424000,1307748000.0,-4225000,599227000,40674000.0,,-68468000.0,-43713000.0,881740000.0,646769000.0,25080000.0,556536000,1120340000.0,132110000.0,710040000.0,-9167000.0,42691000,-8781000.0,31777000,34507000.0,-32957000.0,-506000.0,,31777000,35649000,3998000.0,,37665000.0,,,418424000.0,49142000.0,198387000.0,826506000.0,501094000,,-43713000.0,6300000.0,83313000.0,27881000.0,-74194000.0,8597000.0,8597000.0,,36952000.0,55298000.0,30158000.0,469721000.0,42691000,-13381000.0,573594000.0,451000.0,90545000.0,19211000.0,116046000.0,127551000.0,1884533000.0,,265124000.0,3390668000.0,909056000.0,,-76237000.0,"The Greenbrier Companies, Inc.",USD,Industrials,Railroads,-122.7227,45.4147
GD,2021-04-04,,1497000000,-150000000,20408000000.0,,3000000.0,845000000,15340000000.0,137000000,9389000000,-251000000.0,3186000000.0,-131000000.0,-22163000000.0,33869000000.0,1811000000.0,215000000.0,8394000000,-6675000000.0,19972000000.0,5090000000.0,201000000.0,995000000,-315000000.0,708000000,-1013000000.0,22000000.0,-759000000.0,,708000000,708000000,,,994000000.0,,,11178000000.0,502000000.0,,9995000000.0,7892000000,,-3578000000.0,,-9000000.0,7523000000.0,57000000.0,,2450000000.0,,-544000000.0,2043000000.0,1731000000.0,3152000000.0,995000000,-123000000.0,5688000000.0,,-216000000.0,-873000000.0,8414000000.0,,34623000000.0,482000000.0,2736000000.0,49963000000.0,15153000000.0,38000000.0,-134000000.0,General Dynamics Corporation,USD,Industrials,Aerospace & Defense,-77.3418,38.9615
GD,2021-07-04,,1515000000,-159000000,21580000000.0,,-5000000.0,881000000,15321000000.0,144000000,9220000000,80000000.0,821000000.0,-177000000.0,-22628000000.0,34273000000.0,2950000000.0,224000000.0,8180000000,-6703000000.0,20021000000.0,5135000000.0,137000000.0,1040000000,-336000000.0,737000000,1139000000.0,18000000.0,-593000000.0,,737000000,737000000,,,994000000.0,,,11178000000.0,475000000.0,,11485000000.0,7705000000,,-3447000000.0,,1114000000.0,7708000000.0,-115000000.0,,2444000000.0,,318000000.0,2003000000.0,1649000000.0,3194000000.0,1040000000,-109000000.0,5803000000.0,,-148000000.0,202000000.0,8316000000.0,,35862000000.0,482000000.0,2595000000.0,51183000000.0,14981000000.0,35000000.0,-172000000.0,General Dynamics Corporation,USD,Industrials,Aerospace & Defense,-77.3418,38.9615
GD,2021-10-03,,1630000000,-134000000,21686000000.0,,3000000.0,1015000000,15721000000.0,155000000,9568000000,534000000.0,183000000.0,-193000000.0,-22797000000.0,34800000000.0,3139000000.0,211000000.0,8419000000,-6393000000.0,20092000000.0,5195000000.0,-115000000.0,1149000000,-332000000.0,860000000,189000000.0,-159000000.0,-139000000.0,,860000000,860000000,,,-500000000.0,,,11380000000.0,481000000.0,,11485000000.0,7938000000,,-3521000000.0,,1468000000.0,7794000000.0,152000000.0,,2375000000.0,,-203000000.0,2022000000.0,1516000000.0,3236000000.0,1149000000,-99000000.0,5651000000.0,,73000000.0,-1086000000.0,8249000000.0,,35649000000.0,482000000.0,2682000000.0,51370000000.0,14604000000.0,39000000.0,-196000000.0,General Dynamics Corporation,USD,Industrials,Aerospace & Defense,-77.3418,38.9615
GD,2021-12-31,,1766000000,-65000000,19987000000.0,,4000000.0,1132000000,17641000000.0,180000000,10292000000,-940000000.0,1005000000.0,-381000000.0,-21539000000.0,35420000000.0,1603000000.0,240000000.0,9095000000,-4435000000.0,20098000000.0,6993000000.0,-173000000.0,1197000000,-332000000.0,952000000,-1536000000.0,-153000000.0,-337000000.0,,952000000,952000000,,,-1991000000.0,,,11539000000.0,569000000.0,,10490000000.0,8526000000,,-1920000000.0,,1678000000.0,7889000000.0,311000000.0,,1017000000.0,,783000000.0,1978000000.0,1505000000.0,3278000000.0,1197000000,-100000000.0,5340000000.0,,485000000.0,-2833000000.0,6621000000.0,,32432000000.0,482000000.0,3167000000.0,50073000000.0,13978000000.0,41000000.0,-385000000.0,General Dynamics Corporation,USD,Industrials,Aerospace & Defense,-77.3418,38.9615
GFI,2021-03-31,,548950000,-36650000,1577200000.0,,-2400000.0,313100000,3904600000.0,108050000,991800000,-17250000.0,,-234650000.0,-1919500000.0,1952600000.0,703500000.0,157450000.0,642050000,3904600000.0,,4966500000.0,,349750000,-95200000.0,193700000,-91650000.0,,,,193700000,205050000,1250000.0,16100000.0,-98700000.0,,,,5750000.0,164700000.0,1366600000.0,442850000,,-1919500000.0,,333450000.0,694600000.0,,,531600000.0,,-450000.0,,873700000.0,,349750000,-18050000.0,,3450000.0,0.0,-193900000.0,896800000.0,408100000.0,3414100000.0,3871500000.0,,7483400000.0,777000000.0,230000000.0,-234650000.0,Gold Fields Limited,USD,Basic Materials,Gold,28.060340000000004,-26.1
GFI,2021-06-30,,548950000,-36650000,1577200000.0,,-2400000.0,313100000,3904600000.0,108050000,991800000,-17250000.0,,-234650000.0,-1919500000.0,1952600000.0,703500000.0,157450000.0,642050000,3904600000.0,,4966500000.0,,349750000,-95200000.0,193700000,-91650000.0,,,,193700000,205050000,1250000.0,16100000.0,-98700000.0,,,,5750000.0,164700000.0,1366600000.0,442850000,,-1919500000.0,,333450000.0,694600000.0,,,531600000.0,,-450000.0,,873700000.0,,349750000,-18050000.0,,3450000.0,0.0,-193900000.0,896800000.0,408100000.0,3414100000.0,3871500000.0,,7483400000.0,777000000.0,230000000.0,-234650000.0,Gold Fields Limited,USD,Basic Materials,Gold,28.060340000000004,-26.1
GFI,2021-09-30,,661600000,-116450000,1421100000.0,,11700000.0,314100000,3977800000.0,104400000,1105800000,86950000.0,,-300600000.0,-2116300000.0,2222600000.0,524700000.0,199150000.0,675250000,3977800000.0,,5079100000.0,,430550000,-65950000.0,200950000,-89400000.0,,,,200950000,209700000,-2850000.0,6650000.0,-156550000.0,,,,8500000.0,152300000.0,1078100000.0,444200000,,-2116300000.0,,442800000.0,733600000.0,,,531200000.0,,-44250000.0,,896400000.0,,430550000,-27450000.0,,-9100000.0,0.0,-222500000.0,963100000.0,317400000.0,3218700000.0,3871500000.0,,7348800000.0,822400000.0,260600000.0,-309700000.0,Gold Fields Limited,USD,Basic Materials,Gold,28.060340000000004,-26.1
GFI,2021-12-31,,661600000,-116450000,1421100000.0,,11700000.0,314100000,3977800000.0,104400000,1105800000,86950000.0,,-300600000.0,-2116300000.0,2222600000.0,524700000.0,199150000.0,675250000,3977800000.0,,5079100000.0,,430550000,-65950000.0,200950000,-89400000.0,,,,200950000,209700000,-2850000.0,6650000.0,-156550000.0,,,,8500000.0,152300000.0,1078100000.0,444200000,,-2116300000.0,,442800000.0,733600000.0,,,531200000.0,,-44250000.0,,896400000.0,,430550000,-27450000.0,,-9100000.0,0.0,-222500000.0,963100000.0,317400000.0,3218700000.0,3871500000.0,,7348800000.0,822400000.0,260600000.0,-309700000.0,Gold Fields Limited,USD,Basic Materials,Gold,28.060340000000004,-26.1
GGBR4.SA,2021-03-31,,3796909000,-121757000,26217721000.0,,,3287171000,34443273000.0,816635000,16342984000,765095000.0,452077000.0,-471571000.0,5377577000.0,9804918000.0,4241872000.0,648831000.0,12934056000,20600826000.0,13235503000.0,18683321000.0,1111000.0,3408928000,-441188000.0,2451339000,-375332000.0,-1174561000.0,,,2451339000,2470536000,-27500000.0,-86543000.0,-1149960000.0,,,6696015000.0,469488000.0,250988000.0,17313159000.0,12546075000,,5593176000.0,,1568748000.0,3301616000.0,-2356978000.0,,6644661000.0,,-42730000.0,606944000.0,562462000.0,11597000.0,3408928000,-214230000.0,11956742000.0,117528000.0,962104000.0,-1590037000.0,4008618000.0,2632093000.0,33325982000.0,19249181000.0,6013041000.0,68020243000.0,11375088000.0,3376705000.0,-435129000.0,Gerdau S.A.,BRL,Basic Materials,Steel,,
GGBR4.SA,2021-06-30,,5414187000,-167792000,28314439000.0,,,5620574000,35913583000.0,1686097000,19130116000,-119768000.0,261101000.0,-597469000.0,3608891000.0,13043914000.0,3026228000.0,630498000.0,13341750000,23728322000.0,11668298000.0,17887189000.0,49420000.0,5788366000,-695176000.0,3916551000,-1215644000.0,-1044018000.0,,,3916551000,3934477000,-27500000.0,-850681000.0,-313673000.0,,,8237289000.0,476377000.0,226792000.0,15576278000.0,13715929000,,3761864000.0,,550364000.0,2731573000.0,-2676888000.0,,5893235000.0,,-1002808000.0,516963000.0,638180000.0,11597000.0,5788366000,-219304000.0,13801156000.0,-209110000.0,679865000.0,-959429000.0,3596515000.0,2611923000.0,30751672000.0,19249181000.0,6052101000.0,66892047000.0,10975779000.0,2761575000.0,-565594000.0,Gerdau S.A.,BRL,Basic Materials,Steel,,
