ticker,date,shortTermInvestments,grossProfit,totalOtherIncomeExpenseNet,totalCurrentAssets,effectOfAccountingCharges,otherCashflowsFromInvestingActivities,incomeBeforeTax,totalStockholderEquity,incomeTaxExpense,totalRevenue,changeToNetincome,shortLongTermDebt,totalCashflowsFromInvestingActivities,treasuryStock,retainedEarnings,cash,depreciation,totalOperatingExpenses,netTangibleAssets,goodWill,propertyPlantEquipment,otherCashflowsFromFinancingActivities,operatingIncome,dividendsPaid,netIncome,changeInCash,changeToAccountReceivables,repurchaseOfStock,issuanceOfStock,netIncomeApplicableToCommonShares,netIncomeFromContinuingOps,investments,otherOperatingExpenses,netBorrowings,extraordinaryItems,nonRecurring,netReceivables,sellingGeneralAdministrative,minorityInterest,longTermDebt,costOfRevenue,discontinuedOperations,otherStockholderEquity,researchDevelopment,totalCashFromOperatingActivities,otherCurrentLiab,changeToInventory,deferredLongTermLiab,otherAssets,otherItems,changeToOperatingActivities,intangibleAssets,otherCurrentAssets,capitalSurplus,ebit,interestExpense,inventory,effectOfExchangeRate,changeToLiabilities,totalCashFromFinancingActivities,otherLiab,longTermInvestments,totalLiab,commonStock,accountsPayable,totalAssets,totalCurrentLiabilities,deferredLongTermAssetCharges,capitalExpenditures,name,currency,sector,subsector,longitude,latitude
CR,2021-06-30,30000000.0,319600000.0,-5300000.0,1672300000.0,,-500000.0,135600000.0,1725200000.0,24900000.0,796400000.0,-37800000.0,,9100000.0,-1084900000.0,2389300000.0,386700000.0,30100000.0,655500000.0,-192100000.0,1426000000.0,538200000.0,,140900000.0,-25200000.0,138300000.0,-191700000.0,-60800000.0,-2000000.0,4700000.0,138300000.0,110700000.0,10000000.0,,-333100000.0,,,554600000.0,178700000.0,2900000.0,843400000.0,476800000.0,27600000.0,-484300000.0,,156500000.0,214000000.0,7900000.0,,293900000.0,,25900000.0,491300000.0,244100000.0,348400000.0,140900000.0,-11400000.0,456900000.0,3000000.0,0.0,-360300000.0,1092900000.0,1500000.0,2695100000.0,72400000.0,242200000.0,4423200000.0,758800000.0,33100000.0,-9200000.0,Crane Co.,USD,Industrials,Specialty Industrial Machinery,-73.5445,41.0602
CR,2021-09-30,,324400000.0,-9400000.0,1761500000.0,,-1400000.0,131000000.0,1807600000.0,19600000.0,833500000.0,-13700000.0,,-12900000.0,-1101800000.0,2480600000.0,450800000.0,29000000.0,693100000.0,-89000000.0,1417900000.0,525800000.0,,140400000.0,-25300000.0,116600000.0,64100000.0,-60800000.0,-96300000.0,4700000.0,116600000.0,111400000.0,,,-15000000.0,,,601700000.0,184000000.0,2800000.0,842200000.0,509100000.0,5200000.0,-503800000.0,,121100000.0,222300000.0,7900000.0,,289100000.0,,20700000.0,478700000.0,263200000.0,356400000.0,140400000.0,-11000000.0,445800000.0,-8500000.0,4300000.0,-35600000.0,1056700000.0,1500000.0,2664100000.0,72400000.0,244300000.0,4474500000.0,765200000.0,33900000.0,-11400000.0,Crane Co.,USD,Industrials,Specialty Industrial Machinery,-73.5445,41.0602
CR,2021-12-31,,288000000.0,-7300000.0,1744200000.0,,-800000.0,79800000.0,1835100000.0,11000000.0,770500000.0,3400000.0,,-26800000.0,,,478600000.0,29800000.0,683400000.0,422600000.0,1412500000.0,527300000.0,,87100000.0,-25100000.0,72100000.0,27800000.0,,-96300000.0,4300000.0,72100000.0,68800000.0,,,,,,486100000.0,200900000.0,,842400000.0,482500000.0,3300000.0,,,171500000.0,117800000.0,,,802600000.0,,66200000.0,,338600000.0,,87100000.0,-10900000.0,440900000.0,200000.0,0.0,-117100000.0,1013900000.0,,2651500000.0,1835100000.0,246700000.0,4486600000.0,795200000.0,,-26400000.0,Crane Co.,USD,Industrials,Specialty Industrial Machinery,-73.5445,41.0602
CRG.IR,2020-09-30,,3258336400.0,-351240000.0,17535071600.0,,87810000.0,670868400.0,23012074000.0,226549800.0,8998768800.0,447245600.0,1345249200.0,-358850200.0,309091200.0,13540302000.0,9039746800.0,508127200.0,7976660400.0,12038165600.0,10574665600.0,22616343600.0,-20489000.0,1022108400.0,-99518000.0,420902600.0,-1385641800.0,103615800.0,-176205400.0,1756200.0,420902600.0,444318600.0,585400.0,,-2804066000.0,,,4257028800.0,2236228000.0,810193600.0,12830797200.0,5740432400.0,,761020000.0,,1715222000.0,1712880400.0,36880200.0,,746970400.0,,255819800.0,399242800.0,19903600.0,8772804400.0,1022108400.0,-67906400.0,3649383600.0,180303200.0,-73175000.0,-2922316800.0,5658476400.0,748141200.0,28796996800.0,389876400.0,2533611200.0,52620435200.0,8740022000.0,151033200.0,-282162800.0,CRH plc,EUR,Basic Materials,Building Materials,,
CRG.IR,2020-12-31,,3415019300.0,-368130000.0,18378276700.0,,92032500.0,703128300.0,24118650500.0,237443850.00000003,9431490600.0,468752200.00000006,1409937900.0,-376106150.0,323954400.0,14191411500.0,9474439100.0,532561400.00000006,8360232300.000001,12617042200.0,11083167200.0,23703890700.0,-21474250.0,1071258300.0000001,-104303500.0,441142450.0,-1452272850.0,108598350.0,-184678550.0,1840650.0000000002,441142450.0,465684450.00000006,613550.0,,-2938904500.0,,,4461735600.0,2343761000.0,849153200.0,13447788900.0,6016471300.0,,797615000.0,,1797701500.0,1795247300.0,38653650.0,,782889800.0,,268121350.00000003,418441100.0,20860700.0,9194660300.0,1071258300.0000001,-71171800.0,3824870700.0000005,188973400.0,-76693750.0,-3062841600.0,5930574300.0,784116900.0,30181751600.000004,408624300.0,2655444400.0,55150782400.0,9160301500.0,158295900.0,-295731100.0,CRH plc,EUR,Basic Materials,Building Materials,,
CRG.IR,2021-03-31,,2702026250.0,-57452500.00000001,17417487500.0,,7621250.000000001,613217500.0,22718360000.0,135423750.0,8233295000.000001,13483750.000000002,211050000.00000003,-304263750.0,-23450000.000000004,22370127500.0,7377370000.000001,497140000.00000006,7562625000.000001,11617130000.000002,,22394750000.0,-7621250.000000001,670670000.0,-427376250.00000006,460206250.00000006,-837751250.0000001,,-176461250.0,5276250.0,460206250.00000006,477793750.00000006,-586250.0,,-782057500.0000001,,,6255287500.000001,2031356250.0000002,814887500.0000001,12497677500.000002,5531268750.0,,629632500.0,,917481250.0000001,1450382500.0000002,,,546385000.0,,-72108750.0,11101230000.0,41037500.0,,670670000.0,-114905000.00000001,3743792500.0000005,-62728750.00000001,0.0,-1388240000.0,5334875000.0,750400000.0000001,28675832500.000004,371682500.00000006,7267155000.000001,52210252500.00001,9276820000.0,117250000.00000001,-344128750.0,CRH plc,EUR,Basic Materials,Building Materials,,
CRG.IR,2021-06-30,,2393223250.0,-50886500.0,15426917500.0,,6750250.0,543135500.0,20121976000.0,119946750.0,7292347000.0,11942750.0,186930000.0,-269490750.0,-20770000.0,19813541500.0,6534242000.0,440324000.0,6698325000.0,10289458000.0,,19835350000.0,-6750250.0,594022000.0,-378533250.0,407611250.0,-742008250.0,,-156294250.0,4673250.0,407611250.0,423188750.0,-519250.0,,-692679500.0,,,5540397500.0,1799201250.0,721757500.0,11069371500.0,4899123750.0,,557674500.0,,812626250.0,1284624500.0,,,483941000.0,,-63867750.0,9832518000.0,36347500.0,,594022000.0,-101773000.0,3315930500.0,-55559750.0,0.0,-1229584000.0,4725175000.0,664640000.0,25398594500.0,329204500.0,6436623000.0,46243366500.0,8216612000.0,103850000.0,-304799750.0,CRH plc,EUR,Basic Materials,Building Materials,,
CRL,2020-12-26,1024000.0,300631000.0,43539000.0,1201131000.0,,127000.0,172427000.0,2114602000.0,28237000.0,790990000.0,-48899000.0,47196000.0,-88423000.0,-138874000.0,625414000.0,228424000.0,60876000.0,662102000.0,-482165000.0,1809168000.0,1302578000.0,-1530000.0,128888000.0,,143191000.0,-14304000.0,-34171000.0,-74000.0,2780000.0,143191000.0,144190000.0,-1214000.0,,-60405000.0,,,617740000.0,143735000.0,29066000.0,1903542000.0,490359000.0,,-138874000.0,,138379000.0,285745000.0,-4324000.0,,168551000.0,,-20392000.0,787599000.0,71536000.0,1627564000.0,128888000.0,-33147000.0,185695000.0,-5031000.0,42098000.0,-59229000.0,422246000.0,221804000.0,3347163000.0,498000.0,122475000.0,5490831000.0,839751000.0,37729000.0,-87854000.0,"Charles River Laboratories International, Inc.",USD,Healthcare,Diagnostics & Research,-71.1723,42.5581
CRL,2021-03-27,1025000.0,308841000.0,-65807000.0,1423209000.0,,781000.0,66302000.0,2183927000.0,2367000.0,824566000.0,50591000.0,109000.0,-137996000.0,-163045000.0,686944000.0,465411000.0,61508000.0,692457000.0,-502268000.0,1890630000.0,1314671000.0,-28680000.0,132109000.0,,61530000.0,237906000.0,5598000.0,-36028000.0,19612000.0,61530000.0,63935000.0,-16550000.0,,239816000.0,,,610566000.0,147890000.0,32292000.0,2176313000.0,515725000.0,,-127017000.0,,170229000.0,284511000.0,-11404000.0,,173610000.0,,-6776000.0,795565000.0,70897000.0,1659524000.0,132109000.0,-29719000.0,193584000.0,10953000.0,9182000.0,194720000.0,414019000.0,211278000.0,3592744000.0,504000.0,127129000.0,5808963000.0,803376000.0,35457000.0,-28030000.0,"Charles River Laboratories International, Inc.",USD,Healthcare,Diagnostics & Research,-71.1723,42.5581
CRL,2021-06-26,1037000.0,342414000.0,-27192000.0,1267913000.0,,58000.0,127496000.0,2318440000.0,37580000.0,914607000.0,26854000.0,108000.0,-954193000.0,-148318000.0,775392000.0,222969000.0,68105000.0,759919000.0,-1278402000.0,2540067000.0,1465940000.0,-11816000.0,154688000.0,,88448000.0,-243535000.0,-10822000.0,-4269000.0,15686000.0,88448000.0,89916000.0,-1512000.0,,518354000.0,,,644027000.0,154756000.0,35639000.0,2701000000.0,572193000.0,,-108021000.0,,186590000.0,331887000.0,4297000.0,,175895000.0,,33803000.0,1056775000.0,120929000.0,1690861000.0,154688000.0,-16190000.0,194341000.0,6113000.0,-24095000.0,517955000.0,469939000.0,213762000.0,4366273000.0,505000.0,110926000.0,6720352000.0,929610000.0,31863000.0,-46431000.0,"Charles River Laboratories International, Inc.",USD,Healthcare,Diagnostics & Research,-71.1723,42.5581
CRL,2021-09-25,1030000.0,337860000.0,-41020000.0,1379040000.0,,15000.0,123270000.0,2426566000.0,18111000.0,895937000.0,3510000.0,105000.0,-355050000.0,-173219000.0,878818000.0,212539000.0,68686000.0,731647000.0,-1409636000.0,2736322000.0,1460633000.0,-85000.0,164290000.0,,103426000.0,-985000.0,-30368000.0,-143000.0,8016000.0,103426000.0,105159000.0,-7941000.0,,171107000.0,,,660452000.0,140718000.0,38055000.0,2866859000.0,558077000.0,,-132779000.0,,174722000.0,353997000.0,1468000.0,,181367000.0,,6200000.0,1099880000.0,245798000.0,1720461000.0,164290000.0,-16455000.0,181694000.0,448000.0,21800000.0,178895000.0,473377000.0,201195000.0,4593816000.0,506000.0,127913000.0,7058437000.0,983751000.0,41117000.0,-55536000.0,"Charles River Laboratories International, Inc.",USD,Healthcare,Diagnostics & Research,-71.1723,42.5581
CRS,2021-03-31,,15400000.0,-15700000.0,1150400000.0,,,-57200000.0,1381200000.0,-16700000.0,351900000.0,12900000.0,,-18500000.0,-584500000.0,1366200000.0,244200000.0,32000000.0,393400000.0,1094900000.0,241400000.0,1342600000.0,-1400000.0,-41500000.0,-9800000.0,-40500000.0,-27200000.0,-50400000.0,-100000.0,200000.0,-40600000.0,-40500000.0,,,,,,279200000.0,56900000.0,,694300000.0,336500000.0,,-267000000.0,,3800000.0,10400000.0,26100000.0,,231700000.0,,-7600000.0,44900000.0,91500000.0,319400000.0,-41500000.0,-8900000.0,535500000.0,-1400000.0,31300000.0,-11100000.0,629000000.0,,1629800000.0,280100000.0,135100000.0,3011000000.0,269300000.0,5000000.0,-18600000.0,Carpenter Technology Corporation,USD,Industrials,Metal Fabrication,-75.1741,39.9513
CRS,2021-06-30,,32500000.0,-73800000.0,1117400000.0,,,-79000000.0,1392300000.0,-21900000.0,421600000.0,49200000.0,,-22000000.0,-509700000.0,1299300000.0,287400000.0,20000000.0,426800000.0,1107800000.0,241400000.0,1491800000.0,,-5200000.0,-9800000.0,-57100000.0,43200000.0,-28700000.0,-3000000.0,300000.0,-57200000.0,-57100000.0,,,,,,308700000.0,37700000.0,,694500000.0,389100000.0,,-192300000.0,,74600000.0,13300000.0,56600000.0,,77500000.0,,18400000.0,43100000.0,95600000.0,322600000.0,-5200000.0,-9200000.0,425700000.0,100000.0,4200000.0,-9500000.0,542600000.0,,1578900000.0,280100000.0,142400000.0,2971200000.0,306300000.0,5300000.0,-22000000.0,Carpenter Technology Corporation,USD,Industrials,Metal Fabrication,-75.1741,39.9513
CRS,2021-09-30,,25200000.0,-10600000.0,1126900000.0,,,-25200000.0,1367600000.0,-10400000.0,387600000.0,-7000000.0,,-14400000.0,-503500000.0,1274700000.0,213200000.0,32500000.0,402200000.0,1085100000.0,241400000.0,1473100000.0,,-14600000.0,-9800000.0,-14800000.0,-74200000.0,-3800000.0,-3000000.0,,-14800000.0,-14800000.0,,,,,,311600000.0,39800000.0,,694800000.0,362400000.0,,-192200000.0,,-47000000.0,15100000.0,-66500000.0,,77400000.0,,-56700000.0,41100000.0,110700000.0,316300000.0,-14600000.0,-10200000.0,491400000.0,200000.0,69300000.0,-12800000.0,531700000.0,,1592300000.0,280100000.0,212000000.0,2959900000.0,332400000.0,6200000.0,-14400000.0,Carpenter Technology Corporation,USD,Industrials,Metal Fabrication,-75.1741,39.9513
CRS,2021-12-31,,13100000.0,1000000.0,1044300000.0,,,-35000000.0,1333100000.0,-5600000.0,396000000.0,-8400000.0,,-17200000.0,-498400000.0,1235500000.0,96900000.0,32800000.0,432000000.0,1052200000.0,241400000.0,1476300000.0,,-36000000.0,-9900000.0,-29400000.0,-116300000.0,3800000.0,-100000.0,,-29400000.0,-29400000.0,,,,,,307000000.0,49100000.0,,695000000.0,382900000.0,,-190400000.0,,-89300000.0,14700000.0,-43300000.0,,78400000.0,,-2500000.0,39500000.0,105700000.0,315900000.0,-36000000.0,-10100000.0,534700000.0,200000.0,-42400000.0,-10000000.0,510600000.0,,1546800000.0,280100000.0,170300000.0,2879900000.0,294300000.0,5600000.0,-19000000.0,Carpenter Technology Corporation,USD,Industrials,Metal Fabrication,-75.1741,39.9513
CRSR,2021-03-31,,160328000.0,-7371000.0,711644000.0,,,59918000.0,487707000.0,13195000.0,529414000.0,1826000.0,,-8073000.0,1468000.0,43910000.0,121622000.0,11138000.0,462125000.0,-78625000.0,314089000.0,15320000.0,-204000.0,67289000.0,,46723000.0,-7986000.0,-13416000.0,-7000.0,185000.0,46723000.0,46723000.0,,,-28000000.0,,,304174000.0,77853000.0,,294254000.0,369086000.0,,1468000.0,15186000.0,27768000.0,131455000.0,-13508000.0,,40131000.0,,21456000.0,252243000.0,3729000.0,442320000.0,67289000.0,-4946000.0,234611000.0,134000.0,-26988000.0,-27815000.0,31811000.0,,845720000.0,9000.0,272251000.0,1333427000.0,499270000.0,,-2036000.0,"Corsair Gaming, Inc.",USD,Technology,Computer Hardware,-121.9712,37.5308
CRSR,2021-06-30,,130351000.0,-4683000.0,731973000.0,,,30030000.0,529686000.0,2285000.0,472903000.0,2693000.0,,-2858000.0,2012000.0,71655000.0,134572000.0,11214000.0,438190000.0,-28230000.0,314205000.0,72046000.0,-204000.0,34713000.0,,27745000.0,12969000.0,45924000.0,-7000.0,9281000.0,27745000.0,27745000.0,,,-25000000.0,,,262189000.0,80169000.0,,270013000.0,342552000.0,,2012000.0,15469000.0,31629000.0,129944000.0,-45387000.0,,16469000.0,,-401000.0,243711000.0,3748000.0,456010000.0,34713000.0,-4508000.0,273399000.0,-76000.0,-10674000.0,-15726000.0,33990000.0,,848718000.0,9000.0,261656000.0,1378404000.0,494029000.0,11123000.0,-2858000.0,"Corsair Gaming, Inc.",USD,Technology,Computer Hardware,-121.9712,37.5308
CRSR,2021-09-30,,101362000.0,-8604000.0,708124000.0,,,2151000.0,537015000.0,374000.0,391121000.0,9098000.0,4751000.0,-3108000.0,-52000.0,73432000.0,71922000.0,11347000.0,380366000.0,-10919000.0,313793000.0,68740000.0,-204000.0,10755000.0,,1777000.0,-62222000.0,6048000.0,-208000.0,2027000.0,1777000.0,1777000.0,,,-25461000.0,,,259106000.0,76112000.0,,244087000.0,289759000.0,,-52000.0,14495000.0,-34336000.0,111418000.0,-44001000.0,,16891000.0,,-4745000.0,234141000.0,4176000.0,463626000.0,10755000.0,-7202000.0,331938000.0,-1136000.0,-14180000.0,-23642000.0,32994000.0,,804674000.0,9000.0,247509000.0,1341689000.0,475551000.0,11290000.0,-2783000.0,"Corsair Gaming, Inc.",USD,Technology,Computer Hardware,-121.9712,37.5308
CRSR,2021-12-31,,121813000.0,-2676000.0,705775000.0,,,22461000.0,568180000.0,-2254000.0,510622000.0,-185000.0,4753000.0,-6502000.0,-340000.0,98147000.0,62415000.0,11395000.0,485485000.0,25417000.0,317054000.0,68206000.0,-204000.0,25137000.0,,24715000.0,-10949000.0,-38112000.0,-182000.0,3379000.0,24715000.0,24715000.0,,,-1214000.0,,,297792000.0,81538000.0,,242898000.0,388809000.0,,-340000.0,15138000.0,-4869000.0,90862000.0,31580000.0,,20652000.0,,-22468000.0,225709000.0,2734000.0,470364000.0,25137000.0,-1017000.0,298315000.0,-1357000.0,-11880000.0,1779000.0,28418000.0,,769216000.0,9000.0,236120000.0,1337396000.0,446747000.0,12737000.0,-3297000.0,"Corsair Gaming, Inc.",USD,Technology,Computer Hardware,-121.9712,37.5308
CSCO,2021-01-23,18795000000.0,7784000000.0,-202000000.0,43911000000.0,,-4000000.0,3255000000.0,39121000000.0,710000000.0,11960000000.0,415000000.0,5000000000.0,182000000.0,-218000000.0,-2351000000.0,11793000000.0,436000000.0,8503000000.0,2926000000.0,34733000000.0,3360000000.0,35000000.0,3457000000.0,-1521000000.0,2545000000.0,978000000.0,-281000000.0,-997000000.0,305000000.0,2545000000.0,2545000000.0,398000000.0,,-3000000000.0,,,9373000000.0,2761000000.0,,9554000000.0,4176000000.0,,-218000000.0,1527000000.0,2974000000.0,16588000000.0,-124000000.0,,10695000000.0,,895000000.0,1462000000.0,2513000000.0,,3457000000.0,-113000000.0,1436000000.0,,-160000000.0,-2178000000.0,18970000000.0,1440000000.0,56480000000.0,41690000000.0,2019000000.0,95601000000.0,27268000000.0,4109000000.0,-187000000.0,"Cisco Systems, Inc.",USD,Technology,Communication Equipment,-121.9406,37.4087
CSCO,2021-05-01,16229000000.0,8185000000.0,84000000.0,37060000000.0,,-52000000.0,3591000000.0,40205000000.0,728000000.0,12803000000.0,356000000.0,2000000000.0,-3105000000.0,-288000000.0,-1456000000.0,7350000000.0,486000000.0,9296000000.0,-1201000000.0,37690000000.0,3295000000.0,-31000000.0,3507000000.0,-1560000000.0,2863000000.0,-4444000000.0,5000000.0,-629000000.0,1000000.0,2863000000.0,2863000000.0,2587000000.0,,-3000000000.0,,,9335000000.0,2920000000.0,,9532000000.0,4618000000.0,,-288000000.0,1697000000.0,3880000000.0,16031000000.0,-115000000.0,,10619000000.0,,-142000000.0,3716000000.0,2567000000.0,,3507000000.0,-111000000.0,1579000000.0,,419000000.0,-5219000000.0,19226000000.0,1516000000.0,53691000000.0,41949000000.0,2569000000.0,93896000000.0,24262000000.0,4070000000.0,-172000000.0,"Cisco Systems, Inc.",USD,Technology,Communication Equipment,-121.9406,37.4087
CSCO,2021-07-31,15343000000.0,8344000000.0,136000000.0,39112000000.0,,,3735000000.0,41275000000.0,726000000.0,13126000000.0,105000000.0,2508000000.0,348000000.0,-417000000.0,-654000000.0,9175000000.0,358000000.0,9527000000.0,-512000000.0,38168000000.0,3433000000.0,-40000000.0,3599000000.0,-1562000000.0,3009000000.0,2583000000.0,-1357000000.0,-998000000.0,336000000.0,3009000000.0,3009000000.0,1201000000.0,,-5000000.0,,,10146000000.0,2953000000.0,,9018000000.0,4782000000.0,,-417000000.0,1713000000.0,4504000000.0,17081000000.0,16000000.0,,12316000000.0,,874000000.0,3619000000.0,2880000000.0,,3599000000.0,-98000000.0,1559000000.0,,1220000000.0,-2269000000.0,20116000000.0,849000000.0,56222000000.0,42346000000.0,2513000000.0,97497000000.0,26257000000.0,4360000000.0,-162000000.0,"Cisco Systems, Inc.",USD,Technology,Communication Equipment,-121.9406,37.4087
CSCO,2021-10-30,15727000000.0,8053000000.0,195000000.0,37588000000.0,,,3657000000.0,42701000000.0,677000000.0,12900000000.0,145000000.0,506000000.0,-1020000000.0,-473000000.0,553000000.0,7619000000.0,533000000.0,9438000000.0,549000000.0,38802000000.0,3356000000.0,-3000000.0,3462000000.0,-1561000000.0,2980000000.0,-1563000000.0,427000000.0,-406000000.0,,2980000000.0,2980000000.0,-563000000.0,,-2000000000.0,,,9376000000.0,2793000000.0,,8996000000.0,4847000000.0,,-473000000.0,1714000000.0,3427000000.0,16708000000.0,-275000000.0,,10360000000.0,,-212000000.0,3350000000.0,3028000000.0,,3462000000.0,-89000000.0,1832000000.0,,-188000000.0,-3970000000.0,20212000000.0,2525000000.0,53280000000.0,42621000000.0,2440000000.0,95981000000.0,23238000000.0,4198000000.0,-122000000.0,"Cisco Systems, Inc.",USD,Technology,Communication Equipment,-121.9406,37.4087
CSL,2020-12-31,,292500000.0,-20100000.0,2209300000.0,,6900000.0,91700000.0,2537700000.0,7000000.0,1064100000.0,84000000.0,1100000.0,-15900000.0,-1911400000.0,3928700000.0,902200000.0,57400000.0,952300000.0,-235300000.0,1738200000.0,844600000.0,-300000.0,111800000.0,-27900000.0,80600000.0,183200000.0,29300000.0,-41600000.0,8400000.0,80400000.0,84700000.0,-10200000.0,3900000.0,842600000.0,,,697200000.0,164200000.0,,2080200000.0,771600000.0,-4100000.0,-97000000.0,12600000.0,256500000.0,77800000.0,5700000.0,,39500000.0,,13500000.0,1034800000.0,69400000.0,441700000.0,111800000.0,-18900000.0,503500000.0,4000000.0,-14000000.0,-61400000.0,547200000.0,,3328700000.0,78700000.0,317600000.0,5866400000.0,646200000.0,3500000.0,-22800000.0,Carlisle Companies Incorporated,USD,Industrials,Building Products & Equipment,-111.9554,33.6165
CSL,2021-03-31,,245700000.0,-23400000.0,2144500000.0,,1800000.0,62400000.0,2411800000.0,13300000.0,940900000.0,24800000.0,1200000.0,-28400000.0,-2062700000.0,3952400000.0,767200000.0,54300000.0,855100000.0,-324500000.0,1735500000.0,764400000.0,-300000.0,85800000.0,-28400000.0,52200000.0,-135000000.0,-64700000.0,-157600000.0,13500000.0,52000000.0,49100000.0,-10200000.0,-1000000.0,842600000.0,,,760300000.0,150500000.0,,2081000000.0,695200000.0,3100000.0,-111100000.0,10400000.0,67600000.0,70300000.0,-30800000.0,,107000000.0,,-16700000.0,1000800000.0,61400000.0,443400000.0,85800000.0,-19200000.0,528200000.0,-1400000.0,48500000.0,-172800000.0,599300000.0,,3340400000.0,78700000.0,359200000.0,5752200000.0,660100000.0,,-20000000.0,Carlisle Companies Incorporated,USD,Industrials,Building Products & Equipment,-111.9554,33.6165
CSL,2021-06-30,,311300000.0,-26700000.0,2512500000.0,,248000000.0,113900000.0,2417900000.0,19800000.0,1177800000.0,29700000.0,1200000.0,-1359700000.0,-2145100000.0,4024200000.0,713300000.0,56800000.0,1037200000.0,-126200000.0,1640200000.0,674200000.0,-2100000.0,140600000.0,-28200000.0,99300000.0,-417700000.0,-80000000.0,-25700000.0,31800000.0,99100000.0,94100000.0,,-1700000.0,842600000.0,,,793900000.0,158800000.0,,2080400000.0,866500000.0,5200000.0,-102800000.0,13600000.0,124500000.0,161700000.0,-31800000.0,,108500000.0,,-13400000.0,903900000.0,519300000.0,460100000.0,140600000.0,-19200000.0,462600000.0,-900000.0,0.0,818400000.0,579300000.0,,3421400000.0,78700000.0,387100000.0,5839300000.0,761700000.0,,-33800000.0,Carlisle Companies Incorporated,USD,Industrials,Building Products & Equipment,-111.9554,33.6165
CSL,2021-09-30,,374300000.0,-23800000.0,2081800000.0,,248000000.0,146000000.0,2544800000.0,33000000.0,1315600000.0,29700000.0,2400000.0,-1359700000.0,-2145600000.0,4137900000.0,295600000.0,56800000.0,1145800000.0,-1594100000.0,2539500000.0,734100000.0,-2100000.0,169800000.0,-28200000.0,142100000.0,-417700000.0,-80000000.0,-25700000.0,31800000.0,141600000.0,113000000.0,,-300000.0,842600000.0,,,951000000.0,192000000.0,,2924000000.0,941300000.0,29100000.0,-101200000.0,12800000.0,124500000.0,70600000.0,-31800000.0,,119800000.0,,-13400000.0,1599400000.0,251200000.0,473800000.0,169800000.0,-19800000.0,548900000.0,-900000.0,21100000.0,818400000.0,754500000.0,,4529800000.0,78700000.0,481000000.0,7074600000.0,851300000.0,,-33800000.0,Carlisle Companies Incorporated,USD,Industrials,Building Products & Equipment,-111.9554,33.6165
CSTM,2020-12-31,,148000000.0,-68000000.0,1466000000.0,,5000000.0,21000000.0,-115000000.0,-5000000.0,1243000000.0,22000000.0,103000000.0,-43000000.0,-128000000.0,-410000000.0,439000000.0,47000000.0,1154000000.0,-593000000.0,417000000.0,1906000000.0,-8000000.0,89000000.0,,24000000.0,7000000.0,48000000.0,,,24000000.0,26000000.0,,-30000000.0,-13000000.0,,,400000000.0,79000000.0,14000000.0,2138000000.0,1095000000.0,,-128000000.0,10000000.0,71000000.0,199000000.0,13000000.0,,278000000.0,,-27000000.0,61000000.0,39000000.0,420000000.0,89000000.0,-30000000.0,582000000.0,2000000.0,-58000000.0,-21000000.0,811000000.0,1000000.0,4230000000.0,3000000.0,626000000.0,4129000000.0,1086000000.0,193000000.0,-48000000.0,Constellium SE,USD,Basic Materials,Aluminum,2.33355,48.8763
CSTM,2021-03-31,60000000.0,142000000.0,-46000000.0,1638000000.0,,3000000.0,59000000.0,-9000000.0,11000000.0,1341000000.0,-7000000.0,94000000.0,-29000000.0,-68000000.0,-364000000.0,342000000.0,61000000.0,1236000000.0,-506000000.0,436000000.0,1917000000.0,-13000000.0,105000000.0,,46000000.0,-97000000.0,-108000000.0,,,46000000.0,48000000.0,,-36000000.0,-132000000.0,,,509000000.0,62000000.0,15000000.0,2023000000.0,1199000000.0,,-68000000.0,11000000.0,75000000.0,199000000.0,-109000000.0,,257000000.0,,7000000.0,61000000.0,60000000.0,420000000.0,105000000.0,-32000000.0,703000000.0,2000000.0,183000000.0,-145000000.0,748000000.0,,4303000000.0,3000000.0,822000000.0,4309000000.0,1296000000.0,179000000.0,-32000000.0,Constellium SE,USD,Basic Materials,Aluminum,2.33355,48.8763
CSTM,2021-06-30,,199000000.0,-39000000.0,1824000000.0,,4000000.0,130000000.0,128000000.0,22000000.0,1518000000.0,24000000.0,264000000.0,-38000000.0,-38000000.0,-257000000.0,290000000.0,63000000.0,1349000000.0,-361000000.0,430000000.0,1895000000.0,-44000000.0,169000000.0,,107000000.0,-52000000.0,-126000000.0,,,107000000.0,108000000.0,,-48000000.0,-43000000.0,,,648000000.0,69000000.0,16000000.0,1773000000.0,1319000000.0,,-38000000.0,9000000.0,73000000.0,178000000.0,-103000000.0,,247000000.0,,-11000000.0,59000000.0,63000000.0,420000000.0,169000000.0,-27000000.0,802000000.0,2000000.0,117000000.0,-87000000.0,723000000.0,,4311000000.0,3000000.0,950000000.0,4455000000.0,1586000000.0,162000000.0,-42000000.0,Constellium SE,USD,Basic Materials,Aluminum,2.33355,48.8763
